Facility_Name,Latitude,Longitude,Type
Raffles Dubai Brach Id Wafi Property- Company Clinic,25.227777186694443,55.3212239409338,Nursing
Raffles International School-Umm Suqeim South Branch LLC,25.170577,55.150404,General Practice
Atlantis The Palm Limited,25.12971258875951,55.1165433799485,General Practice
UPTOWN INTERNATIONAL SCHOOL (BR OF TAALEEM MANAGEMENT(LLC)),25.208757586657857,55.42353420922171,General Practice
Primus Private School LLC,25.18098611950885,55.39998528255624,Nursing
The Philippine School,25.25720588399587,55.418283529631246,General Practice
Lesprit Medical Clinic LLC,25.18176703716179,55.224771201662,General Practice
Orthodontix Dental Clinic,25.256911851706725,55.331632765112616,Orthodontics
Emirates National Oil Co.Ltd.(Enoc)L.L.C.,25.233477274690223,55.31043293258024,Occupational Medicine
York Diagnostic Laboratories DMCC,25.069557661213977,55.14118736614952,Clinical Biochemistry - Medical Laboratory
Odyssey Nursery,25.149822036117573,55.20532171600764,Nursing
Al Basateen Private Nursery -Hatta Branch,25.170577,55.150404,Nursing
Dubai English Speaking Special Branch(College),25.105592971691028,55.39972230797205,Nursing
Seagull Medical Center L.LC,25.116134929375377,55.20579441048563,Dermatology
Canadian Medical Center And Plastic Surgery L L C,25.16721119175215,55.21382519049124,Dermatology
You New Plastic Surgery Clinic LLC,25.2555,55.3299,Plastic Surgery
Britemed Clinic LLC,25.275356730889698,55.31034658663405,General Dentistry
Emirates Integrated Telecommunications Company Clinic Pjsc,25.10689969992365,55.24054254687117,Family Medicine
Masterdent Poly Clinic,25.26431138730739,55.329192172416725,General Dentistry
Murano Poly Clinic L.L.C,25.1861929992176,55.272954131898175,General Dentistry
Hey Dental Clinic Dmcc,25.06874456355082,55.139494228277535,General Dentistry
Indigo Valley Nursery,25.26398187756552,55.37937700979147,Nursing
Dubai Hospital,25.2868321916628,55.3215135948618,Rheumatology
Rashid Hospital,25.24657879,55.31914826,Anesthesia
Dauphyne Jewellery Trading LLC,25.203417699634866,55.26176252325079,Nursing
ASTER HOSPITAL PHARMACY SONAPUR LLC ,25.26484251024692,55.43380036023952,Pharmacy
Al Maktoum Airport clinic,24.88404608985972,55.158614914510174,Nursing
YUAN QI ACUPUNCTURE CENTER L.L.C,25.19190981055162,55.25893332441827,Acupuncture
HIDE MEDICAL CENTER LLC,25.087007038844853,55.14506763822381,General Practice
ELITE BODY HOME POLY CLINIC LLC,25.24099662614101,55.27159170992969,General Practice
Cryo Wellness Clinic L L C,25.1019784024608,55.24235520904987,Physiotherapy
LELARA AESTHETIC CLINIC,25.097942990796337,55.15623092716835,General Practice
The Apple International Community School,25.244334595220497,55.30157184441059,General Practice
ETERNEL POLYCLINIC BRANCH ,25.232685066168788,55.43329722620883,General Practice
YOUTOPIA POLY CLINIC L.L.C,25.154040211619265,55.21497856476131,General Practice
AEON POLY CLINIC L L C,25.13938250732293,55.12767694998651,Plastic Surgery
GLOW AESTHETICS DERMATOLOGY CLINIC,25.10861138881149,55.18399172270651,General Practice
Ministry of Community Development/BR,25.28179417166473,55.376624986550524,Nursing
DR ALAA DENTAL BEAUTY CLINIC L.L.C,25.26266052581818,55.32664902115231,General Dentistry
S N B Aesthetic Clinic LLC,25.22192499692588,55.26388874084628,General Practice
Kaplan Dental Laboratory,25.243859772835712,55.276090616287526,Dental Lab - Dental Clinical Support
ROXANA AESTETIC CLINIC,25.15900120141465,55.21964038727359,Dermatology
Le Reve Dermatolgy Clinic,25.15221858629664,55.21960084825065,Dermatology
D N A HEALTH MEDICAL CENTER   LLC  BRANCH,25.08238178067761,55.147143157556926,General Practice
LIFE DIAGNOSTICS MEDICAL LABORATORIES LLC,25.18574173524356,55.28059347168964,Clinical Pathology
Dewvale school LLC ,25.14941657895702,55.24773728107591,Nursing
Wow Me Clinic llc,25.128574317567445,55.20781104187858,Dermatology
be you dental clinic llc ,25.107380080178952,55.198293623801256,General Dentistry
Luxury Care Medical Clinic LLC,25.1983429707876,55.44247590793791,General Practice
Precision Health Clinix FZ-LLC,25.07473964672985,55.24015360635417,Family Medicine
DR OMAR AL KHALILI CLINIC L.L.C,25.13193045942955,55.21179424647834,Dermatology
Ayurveda R Us Rehabilitation Center,25.25230379266708,55.28912211046266,Ayurvedic Medicine
AGELESS MEDICAL CENTER L L C ,25.14780400338235,55.21017334940771,General Practice
The Aquila School Owned By Shaikh Mohammed Makto,25.08945378477228,55.38331406196149,Nursing
M O E THERAPY CENTER (BRANCH),25.114990429635384,55.19869726669099,Physiotherapy
PREMIUM SMILE DENTAL LAB,25.11688064870775,55.19700774513258,Dental Lab - Dental Clinical Support
heaven medical center l l c,25.18245619724056,55.225291131115725,Dermatology
TRUE SMILE WORKS DENTAL NETWORK L.L.C,25.231575031526628,55.34683812755015,Orthodontics
SKILLS TECH DENTAL LAB DMCC,25.077605073357343,55.151275267968046,Dental Lab - Dental Clinical Support
Al Badaa Medical Center - PHC,25.212079,55.272284,Family Medicine
Al Barsha Medical Center - PHC,25.097528,55.202472,Family Medicine
Al Mamzar Medical Center - PHC,25.297622,55.347119,Family Medicine
Al Mizher Medical Center - PHC,25.244854,55.450876,Family Medicine
Al Towar Medical Center - PHC,25.273742,55.364411,Family Medicine
Al Khawaneej Medical Center - PHC,25.220773,55.50496,Family Medicine
Al Lusaily Medical Center - PHC,24.93183157029109,55.47410061307768,Family Medicine
Advancecare Prosthetics And Orthotics Center,25.198124153563004,55.23814352234382,Prosthetics and Orthotics
EUROFINS BIOMNIS MIDDLE EAST LLC,25.21320900719729,55.25835462166346,Clinical Pathology
Thalassemia Center,25.22409368143527,55.316868675376085,Clinical Genetics
Thalassemia Center,25.22409368143527,55.316868675376085,Pediatrics
Scandinavian Physiotherapy Center DMCC,25.0686302257706,55.14302561327413,Physiotherapy
SANTHIGIRI HOLISTIC HEALTH CENTER LLC,25.044750580587465,55.22757427772062,Ayurvedic Medicine
Dibber Early Childhood Center Branch,25.08913464380902,55.23119157185334,Nursing
ALIVE HOLISTIC REHABILITATION CENTRE LLC,25.232389443674297,55.43416372009728,Physiotherapy
INSTITUTE OF MANAGEMENT TECHNOLOGY FZ LLC,25.122742974222756,55.41461435151791,Nursing
Smart Salem Medical Center 3 FZ LLC,25.1017481927902,55.16066881400339,Family Medicine
CERAMICA DENTAL LABORATORY L.L.C,25.202020345974137,55.26849771625484,Dental Lab - Dental Clinical Support
DEUTSCHE TECHNIK DENTAL LAB DMCC,25.07215208669459,55.142945774142085,Dental Lab - Dental Clinical Support
LMC LASER MEDICAL CENTER LLC,25.19918912660367,55.265187927451166,General Dentistry
RTA Wellness Center,25.234302637860846,55.35634309146017,Physiotherapy
DR BATOUL REFFAI MEDICAL CENTER,25.227122490179266,55.259602519738806,Dermatology
BAE HOPE CLINIC,25.099254534603187,55.20580421207026,General Practice
TRUSMILE DENTAL CLINIC LLC,25.252518943936845,55.32891077462286,General Dentistry
DR JOY  DENTAL CLINIC LLC BRANCH,25.067746824037226,55.13102820262263,General Dentistry
Lipo Clinic L.L.C,25.153855467238607,55.214816266722245,Plastic Surgery
Fisio Therapy And Rehabilitation Centre ,25.15321751922736,55.22559722979332,Physiotherapy
GEMS WORLD ACADEMY NURSERY LLC,25.081309005633507,55.21883748476879,General Practice
city smile dental clinic,25.25717122482625,55.299192694998624,General Dentistry
ARTISTIQUE Dental Laboratory ,25.199838245755224,55.26754153372144,Dental Lab - Dental Clinical Support
Chinese School Clinic,25.22757614965106,55.43134261859155,Nursing
MEDICAL INNOVENTURES DMCC ,25.07269592854374,55.141810020109496,General Practice
West Field Nursery ,25.198480049171668,55.26141881016573,Nursing
GEORGETOWN EARLY INTERVENTION CENTER,25.11852568031745,55.20720748542048,Occupational Therapy
Gardenia nursery ,25.097369599918885,55.18118106462538,Nursing
JUMAIRAH INTERNATIONAL NURSERY BRANCH,25.105770421441417,55.14926825346589,Nursing
Al Futtaim Real Estate LLC - Company Clinic,24.986778572225,55.19897329626158,General Practice
La vida clinic LLC ,25.144902043999306,55.20793195819036,General Practice
CHUBBY CHEEKS EARLY LEARNING CENTER BRANCH,25.054254611046105,55.202533761090784,Nursing
FLEXOFIX,25.18101061231008,55.27040094142339,Physiotherapy
Versai Clinic LLC ,25.18874414961668,55.38548669306467,General Dentistry
MedHills Medical Centre L L C ,25.01499595704169,55.19320936992115,Prosthodontics
USHINE POLY CLINIC L.L.C,25.119106599721075,55.2073563082671,General Practice
LAVISH MEDICAL CENTER L.L.C,25.12486802969776,55.2025576030945,General Dentistry
Derma 247 Laser Clinic LLC,25.190939395711933,55.39258436305019,General Practice
K A I Aesthetic clinic,25.14065971134709,55.20534094428197,General Surgery
SERENITY DENTAL CLINIC L.L.C,25.04710828326997,55.23069026369394,General Dentistry
EMERALD AVENUE MEDICAL CLINIC L L C,25.07875333778371,55.13666313379589,Orthopedic Surgery
NOVELTY POLY CLINIC L.L.C,25.140007920413662,55.21706225095401,Dermatology
KIDS SPOT NURSERY BRANCH,25.099099479234702,55.31692162422897,Nursing
Kids Academy,25.1688841747888,55.264805830593495,Nursing
Manila For General Dental Clinic,25.235292235862172,55.27726985175913,General Dentistry
Dr Nutrition Mobile Clinic,25.128637428211405,55.39325732870415,Clinical Dietetics and Nutrition
EVOLUTION AESTHETICS CLINIC LLC,25.17243316570861,55.22391151929764,Dermatology
Delia Clinic,25.14156064846156,55.20589494368206,Dermatology
Al Qusais medical center PHC,25.26697417437379,55.38984631199756,Family Medicine
Lifenity International Clinical Laboratory LLC,25.1168015362656,55.205888342366606,Clinical Pathology (Medical Microbiology)
Maison sante clinic,25.14467034166497,55.19885047865654,Preventive Medicine
PRO AGE MEDICAL CENTER LLC ,25.213726438928315,55.258984586355446,General Practice
A E M C DENTAL CLINIC,25.18583123729065,55.26001605066815,Oral Surgery
British Orchard Nursery Al Twar,25.261656663728,55.38454655838933,Nursing
Dubai Airport Airside  clinic,25.25622555883366,55.37583723710903,Nursing
Physiowell Chiropractic and Physiotherapy Centre LLC,25.149839236424445,55.21254519005792,Chiropractor
Green Tower Clinic,25.258666641412752,55.322004460455325,Oral and Maxillofacial Surgery
VALIANT HEALTHCARE PHARMACY  LLC,25.201122086348825,55.26253771915391,Pharmacy
AL SALAM COMMUNITY SCHOOL,25.25991607007872,55.38157825780041,General Practice
KAREEMA ISSA MEDICAL CENTER EST,25.286509590485743,55.35851279639515,Hijama
VA Clinics LLC,25.212274301828952,55.24844183325322,General Dentistry
VIP DOCTOR LLC   BRANCH,25.14381418854968,55.2464733627558,General Dentistry
REGALE DENTAL AND COSMETOLOGY INNOVATION CENTER L.L.C,25.186281987259985,55.26702197339142,Restorative Dentistry
Serenity Aesthetic And Slimming poly clinic,25.087522193942704,55.148824496577056,General Dentistry
BELLE 365 POLY CLINIC.,25.164109115398844,55.22346358650989,Dermatology
ALI SAHITO DENTAL CLINIC L.L.C,25.26150515736833,55.42384176529064,General Dentistry
Blue Bird Nursery Branch ,25.16774688320908,55.25379688357192,Nursing
Modern Care Clinic LLC,25.274986859103425,55.29804028431465,General Practice
N.SEFI JEWELLERY & PIERCINGS L L C,25.207984999045365,55.26294260069374,Nursing
DNA Health Medical Center LL C Branch,25.142923495755664,55.224899193323424,Acupuncture
EMAX ZIRCONIA DENTAL LABORATORY L.L.C,25.23626603599561,55.27631844102494,Dental Lab - Dental Clinical Support
Al Jasr Dental Lab,25.28235955631852,55.40704884571527,Dental Lab - Dental Clinical Support
EMIRATES EUROPEAN MEDICAL CENTRE L.L.C BRANCH,25.21790324318625,55.25288531961512,Chiropractor
AL GHAF PRIVATE SCHOOL LLC,25.03006778206738,55.11359146329013,Nursing
 Umm Suqeim Health center PHC ,25.160393896832957,55.207300588472016,Family Medicine
DR NASMA SALAH MEDICAL CENTRE L.L.C,25.250390280224146,55.33978045161581,General Practice
omar yahia dental surgery clinic,25.190767823988217,55.28441717120566,General Dentistry
CLINIQUE ELLE POLY CLINIC.,25.1413201500514,55.2033029273338,Dermatology
Ketone Clinical Laboratories ,25.12731927335144,55.20728005045116,Chemical Pathology (Clinical Biochemistry)
Altarabichi Medical Center,25.162729136669228,55.248418394527626,Physiotherapy
Norel Medical Center,25.241421926905907,55.27230712789017,General Practice
DentaMed Clinic FZ-LLC,25.231712159525205,55.32694067460539,Prosthodontics
The Piercing Spot,25.232393011731745,55.31996105805061,Nursing
Hyatt Regency Dubai Creek Heights Hotel FZ-LLC,25.233941104279783,55.32391409035253,Nursing
CUTIS INTERNATIONAL POLY CLINIC L.L.C,25.23905084850572,55.29733508935894,Dermatology
The Perio Clinic FZ-LLC,25.23380046712722,55.31848272313859,Periodontics
Sakura Medical and Dental Clinic FZ-LLC,25.23311079366151,55.31791379825662,General Practice
Himma physical medicine & rehabilitation center,25.214497264828907,55.42905443872408,Physiotherapy
Versailles Dental Clinic FZ-LLC,25.23298346921849,55.31762450760223,General Dentistry
Fairgreen International School LLC,25.026404229016062,55.27747350750051,Nursing
Centre for Medical and Psycho Pedagogical Support ,25.23278291494008,55.325978618275215,Health Psychology
ETERNAL VITALITY CLINIC,25.144782393084235,55.19876562552513,Obstetrics and Gynecology
Bioscience Clinic - Middle East FZ-LLC_1,25.23414198334257,55.31739683217001,General Practice
PIDDDS 3D Living FZ-LLC,25.23114583623633,55.32586865670619,Massage - Physiotherapy
ADRIA MEDICAL CENTER LLC ,25.14795192519682,55.19798314203992,General Practice
Dr. Majdi El Halik Pediatric Physical & Mental Rehabilitation Center FZ-LLC ,25.23362515993599,55.318078606806885,General Practice
Al Futtaim Medical Labs Br of Al Futtaim Healthcare Single Person Company LLC,25.232238179141724,55.346841019352375,Chemical Pathology (Clinical Biochemistry)
Esteem Medical Clinic,25.180633569969267,55.271353200518064,Dermatology
ENVOGUE MEDICAL CENTER LLC,25.07270935738769,55.12842461539479,Orthopedic Surgery
EMIRATES  SPECIALITY HOSPITAL PHARMACY FZ-LLC,25.23201428356136,55.317942258022086,Pharmacy
JADD DENTAL LABORATORY,25.04682397321076,55.23145596120919,Dental Lab - Dental Clinical Support
Odyssey Nursery LLC_ (Branch),25.091731650778176,55.302633130974414,Nursing
Flamingo Skin General Dental Clinic,25.255646544996253,55.306062748618345,Implantology
Elegant touch dermatology clinic l.l.c,25.22505122704918,55.265627196110096,Dermatology
GREEN LEAVES EARLY CHILDHOOD CENTER,25.277802332567383,55.30228707497438,Nursing
DE NOVA LASER COSMETIC CENTER ,25.07713595030108,55.14970657604338,Plastic Surgery
SMILE ON DENTAL CLINIC LLC,25.2372067440302,55.27565642319189,Orthodontics
Shade And Shape Dental Laboratory LLC,25.26364222171275,55.3316068556675,Dental Lab - Dental Clinical Support
Burjeel Medical And Wellness Center LLC,25.170577,55.150404,General Practice
The General Medical Centre Br 4 Of G M C Healthcare LLC,25.170577,55.150404,General Practice
Myhealth Medical Centre,25.265579391923524,55.3163675946574,Obstetrics and Gynecology
Elite Dental Fabrication Laboratory,25.24141236676391,55.27516026986323,Dental Lab - Dental Clinical Support
Glasgow Medical Center,25.21343665118806,55.25892592155022,General Dentistry
Art Smile Dental Laboratory L L C,25.20094721009305,55.26681311313947,Dental Lab - Dental Clinical Support
Dubai Medical Group,25.26706907900541,55.3302513342866,Orthodontics
Art Of Beauty Center,25.14464409813026,55.20841198379934,Plastic Surgery
Little House Nursery,25.170577,55.150404,Nursing
DXBONE EXCELLENCE CENTER L L C,25.170577,55.150404,Orthopedic Surgery
Al Hikmah Clinic,25.2636,55.3299,Psychiatry
Khadr Cardiology Clinic,25.1862,55.2295,Cardiology
Dr. Nouha Chouman Specialized Clinic,25.26250113127239,55.327638709662274,Obstetrics and Gynecology
Amal Specialized Dental Clinic,25.22082736915217,55.28113076027288,Pediatric Dentistry
Al Safa Medical Center - PHC,25.189611,55.238428,Family Medicine
Skinology Slimming Therapy Center L.L.C.,25.228719814954328,55.31979458086329,Dermatology
Icare (BR Of Excel Health Care L.L.C),25.170577,55.150404,General Practice
The Dental Spa,25.1801,55.2244,General Dentistry
Al Shunnar Polyclinic,25.2156115696069,55.25861623702129,Reproductive Medicine and Infertility
Emirates German Orthopedic Clinic,25.170577,55.150404,Orthopedic Surgery
Al Kemmah Dental Laboratory,25.170577,55.150404,Dental Lab - Dental Clinical Support
Health Bay Polyclinic Branch,25.170577,55.150404,Family Medicine
House Health Medical Center,25.170577,55.150404,Dermatology
Ohio Clinic,25.170577,55.150404,General Surgery
Rak Diabetes Centre Br Of Arabian Healthcare Group L L C Dubai Branch,25.170577,55.150404,Internal Medicine
Al Amana Medical Center LLC,25.170577,55.150404,Physiotherapy
